Window,Cluster,Predicted_Risks_new,Title,Content_trunc,Event_Severity,Event_Label,Acceleration_value,Recency,Source_Accuracy,Impact_Score,Location,Industry_Risk,Frequency_Score,combined_text,similarity,rel_cos,margin,rel_margin,raw_score,rank,decay_weight,weighted_strength
2025-11-11 00:00:00+00:00,148.0,Enrollment Pressure,"Evolving job market, soaring loan debt drive students to community colleges","The high cost of student loans, fights over policy at four-year universities and a surge in young Americans seeking blue-collar work are all driving up enrollment at community colleges.   Enrollment numbers are rising across the board at U.S. higher education institutions, but community colleges are outpacing the pack as the shifting economy drives more students...",2.581,Trump-Related Conflicts Involving Education/Government Funding,2,0.14,3.5,3.6,1.0,3.0,5.0,"Evolving job market, soaring loan debt drive students to community collegesThe high cost of student loans, fights over policy at four-year universities and a surge in young Americans seeking blue-collar work are all driving up enrollment at community colleges.   Enrollment numbers are rising across the board at U.S. higher education institutions, but community colleges are outpacing the pack as the shifting economy drives more students...",0.5201738,1.0,0.05926937,0.76591504,2.3997480432987213,1,1.0,2.3997480432987213
2025-11-11 00:00:00+00:00,48.0,Enrollment Pressure,"US Colleges See Fall Enrollment Growth for Third Year in a Row New International Student Enrollment Plummeted This Fall, Survey Finds United States Hosts 1.2 Million International Students at Colleges and Universities, Totaling 6% of U.S. Higher Education","US colleges and universities recorded a third year of enrollment growth this fall, according to preliminary data from the National Student Clearinghouse. Total headcount rose 2%, with undergraduate enrollment up 2.4%. The overall number of international students enrolled in U.S. colleges and universities, including those who enrolled in prior years or who are working after graduation, fell only slightly. International students accounted for 6% of the total U.S. higher education population. International students contributed nearly $55 billion to the U.S. economy in 2024, according to the U.S. Department of Commerce, and supported more than 355,000 jobs across the United States, according to NAFSA. The United States remains the top destination for international students globally.
""International students come to the United States to advance their education and contribute to U.S. colleges and commu",2.614333333333333,US College Enrollment Trends,2,0.14,3.6666666666666665,3.6,1.3333333333333333,3.0,5.0,"US Colleges See Fall Enrollment Growth for Third Year in a Row New International Student Enrollment Plummeted This Fall, Survey Finds United States Hosts 1.2 Million International Students at Colleges and Universities, Totaling 6% of U.S. Higher EducationUS colleges and universities recorded a third year of enrollment growth this fall, according to preliminary data from the National Student Clearinghouse. Total headcount rose 2%, with undergraduate enrollment up 2.4%. The overall number of international students enrolled in U.S. colleges and universities, including those who enrolled in prior years or who are working after graduation, fell only slightly. International students accounted for 6% of the total U.S. higher education population. International students contributed nearly $55 billion to the U.S. economy in 2024, according to the U.S. Department of Commerce, and supported more than 355,000 jobs across the United States, according to NAFSA. The United States remains the top destination for international students globally.
""International students come to the United States to advance their education and contribute to U.S. colleges and commu",0.43806344,0.85839945,0.06561616,0.7879017,2.188850880026817,2,0.7,1.532195616018772
2025-11-11 00:00:00+00:00,157.0,High-Profile Litigation,"Brian Kelly files suit against LSU, claiming the school now wants to fire him for cause LSU has spent over $43 million on athletics buyouts over the past decade","Brian Kelly has filed a lawsuit against LSU as he seeks confirmation that the school fired him without cause and that he is owed his full buyout of nearly $54 million, according to a copy of the filing obtained by The Advocate.
Kelly’s attorneys said in a petition for declaratory judgment that LSU representatives told them during a call Monday he was not ""formally terminated"" as the football coach on Oct. 26 and the school now seeks to fire him for cause.
""LSU took the position that Coach Kelly  LSU has paid more than $43 million to buy out the contracts of its coaches and athletics department leaders over the past decade and soon might be on the hook for more than $53 million more.  Former football coach Brian Kelly is suing LSU to get his full buyout of nearly $54 million, which would [&#8230;]",2.989,LSU Leadership Changes,3,0.01,3.5,3.75,3.5,3.0,5.0,"Brian Kelly files suit against LSU, claiming the school now wants to fire him for cause LSU has spent over $43 million on athletics buyouts over the past decadeBrian Kelly has filed a lawsuit against LSU as he seeks confirmation that the school fired him without cause and that he is owed his full buyout of nearly $54 million, according to a copy of the filing obtained by The Advocate.
Kelly’s attorneys said in a petition for declaratory judgment that LSU representatives told them during a call Monday he was not ""formally terminated"" as the football coach on Oct. 26 and the school now seeks to fire him for cause.
""LSU took the position that Coach Kelly  LSU has paid more than $43 million to buy out the contracts of its coaches and athletics department leaders over the past decade and soon might be on the hook for more than $53 million more.  Former football coach Brian Kelly is suing LSU to get his full buyout of nearly $54 million, which would [&#8230;]",0.39411932,0.7063539,0.0616377,0.7743003,2.1722194541692734,1,1.0,2.1722194541692734
2025-11-11 00:00:00+00:00,510.0,Leadership Missteps,"Accreditation of colleges, once low key, has gotten political","When six Southern public university systems this summer formed a new accreditation agency, the move shook the national evaluation model that higher education has relied on for decades. The news wasn’t unexpected: It arrived a few months after President Donald Trump issued an executive order in April overhauling the nation’s accreditation system by, among other [&#8230;]",3.386,"Accreditation of colleges, once low key, has gotten political",5,0.14,3.5,3.9,1.0,3.0,4.0,"Accreditation of colleges, once low key, has gotten politicalWhen six Southern public university systems this summer formed a new accreditation agency, the move shook the national evaluation model that higher education has relied on for decades. The news wasn’t unexpected: It arrived a few months after President Donald Trump issued an executive order in April overhauling the nation’s accreditation system by, among other [&#8230;]",0.46581876,0.95443213,-0.07264054,0.18956935,2.454759664773941,1,1.0,2.454759664773941
2025-11-11 00:00:00+00:00,496.0,No Risk,Stefanik receives top Jewish award days after announcing New York governor bid at Manhattan gala,"Rep. Elise Stefanik on Monday night accepted the World Jewish Congress’ highest honor, vowing to continue fighting antisemitism and defending what she called ""the very Western values that have shaped America"" just days after announcing her bid for New York governor.
Speaking before 400 guests at the Museum of Modern Art in Manhattan, Stefanik received the Theodor Herzl Award from Ronald Lauder, the businessman and former U.S. ambassador to Austria under President Ronald Reagan. Established in 20",2.13,Stefanik receives top Jewish award days after announcing New York governor bid at Manhattan gala,4,0.2,3.0,1.0,1.0,3.0,5.0,"Stefanik receives top Jewish award days after announcing New York governor bid at Manhattan galaRep. Elise Stefanik on Monday night accepted the World Jewish Congress’ highest honor, vowing to continue fighting antisemitism and defending what she called ""the very Western values that have shaped America"" just days after announcing her bid for New York governor.
Speaking before 400 guests at the Museum of Modern Art in Manhattan, Stefanik received the Theodor Herzl Award from Ronald Lauder, the businessman and former U.S. ambassador to Austria under President Ronald Reagan. Established in 20",0.052306395,0.0,-0.11062646,0.098630995,0.06302520710974932,1,1.0,0.06302520710974932
2025-11-11 00:00:00+00:00,499.0,No Risk,Iowa State University to name new president on Tuesday in Ames,"AMES, Iowa — The Iowa Board of Regents is meeting this week at Iowa State University to focus on hiring a new president for the institution.
On Tuesday, the board will conduct interviews and deliberate on the two finalists for the position. Benjamin Houlton, a dean from Cornell University, and David Cook, president of North Dakota State University, are the candidates being considered.
Later that day, the board intends to name the 17th president of Iowa State University. The search for a new pres",2.206,Iowa State University to name new president on Tuesday in Ames,4,0.37,4.0,1.0,0.0,3.0,5.0,"Iowa State University to name new president on Tuesday in AmesAMES, Iowa — The Iowa Board of Regents is meeting this week at Iowa State University to focus on hiring a new president for the institution.
On Tuesday, the board will conduct interviews and deliberate on the two finalists for the position. Benjamin Houlton, a dean from Cornell University, and David Cook, president of North Dakota State University, are the candidates being considered.
Later that day, the board intends to name the 17th president of Iowa State University. The search for a new pres",0.18989801,0.0,-0.11501366,0.091100335,0.06029020589217544,2,0.7,0.04220314412452281
2025-11-11 00:00:00+00:00,521.0,No Risk,Church and College Leaders Work to Free a Detained Afghan Student,"When Ali Faqirzada was detained after a routine asylum hearing in New York, officials from Bard College and the Episcopal Diocese tapped their networks to help.",2.233,Church and College Leaders Work to Free a Detained Afghan Student,4,0.22,4.0,1.0,1.0,3.0,5.0,"Church and College Leaders Work to Free a Detained Afghan StudentWhen Ali Faqirzada was detained after a routine asylum hearing in New York, officials from Bard College and the Episcopal Diocese tapped their networks to help.",0.18423261,0.0,-0.13755561,0.060023867,0.04020999072678387,3,0.48999999999999994,0.019702895456124095
2025-11-11 00:00:00+00:00,48.0,Policy or Political Interference,"How foreign student enrollment is shifting in the U.S., in 6 charts Universities report downturn in new international students","Foreign student enrollment in U.S. colleges has stalled, with a 17 percent decline in new students this fall after Trump policy changes, a key survey shows. New international student enrollments at U.S. universities plummeted this fall, according to newly released data, amid crackdowns on multiple fronts from the Trump administration.  The Institute of International Education found a 17 percent drop in first-time new international student enrollments for this fall.  While the overall number of international students remains almost steady with only about...",3.2110000000000003,US College Enrollment Trends,4,0.14,3.75,3.9,1.0,3.0,5.0,"How foreign student enrollment is shifting in the U.S., in 6 charts Universities report downturn in new international studentsForeign student enrollment in U.S. colleges has stalled, with a 17 percent decline in new students this fall after Trump policy changes, a key survey shows. New international student enrollments at U.S. universities plummeted this fall, according to newly released data, amid crackdowns on multiple fronts from the Trump administration.  The Institute of International Education found a 17 percent drop in first-time new international student enrollments for this fall.  While the overall number of international students remains almost steady with only about...",0.37946346,0.655645,-0.094320714,0.13165385,1.6005154254436493,1,1.0,1.6005154254436493
2025-11-11 00:00:00+00:00,511.0,Policy or Political Interference,"Underrepresented Applicants Grow, International Ones Drop","Peopleimages/iStock/Getty Images Plus
New early-applicant data from the Common App found that applications from Black, low-income, first-generation and rural potential students are all up compared to this point last year. However, international applications dipped, and the most selective institutions are experiencing the smallest application growth compared to other types of institutions. Applicants are also increasingly choosing to submit standardized test scores.
The Common App report, release",2.96,"Underrepresented Applicants Grow, International Ones Drop",4,0.97,0.0,3.9,1.0,3.0,5.0,"Underrepresented Applicants Grow, International Ones DropPeopleimages/iStock/Getty Images Plus
New early-applicant data from the Common App found that applications from Black, low-income, first-generation and rural potential students are all up compared to this point last year. However, international applications dipped, and the most selective institutions are experiencing the smallest application growth compared to other types of institutions. Applicants are also increasingly choosing to submit standardized test scores.
The Common App report, release",0.34925184,0.55111355,-0.1615695,0.0380014,1.1756525087356566,2,0.7,0.8229567561149596
2025-11-11 00:00:00+00:00,518.0,Policy or Political Interference,Is Your College Football Team Short of Cash? Sports Betting Can Help.,"Louisiana lawmakers tried a novel strategy for raising revenue, a model that proponents say might work more broadly.",3.366,Is Your College Football Team Short of Cash? Sports Betting Can Help.,4,0.01,4.0,3.9,4.0,3.0,5.0,"Is Your College Football Team Short of Cash? Sports Betting Can Help.Louisiana lawmakers tried a novel strategy for raising revenue, a model that proponents say might work more broadly.",0.27035004,0.27811536,-0.02763763,0.36522603,1.024100691318512,3,0.48999999999999994,0.5018093387460708
2025-11-11 00:00:00+00:00,84.0,Research Funding Disruption,"NIH Grant Cuts Leave Hundreds of Clinical Trials, 74,000 Patients in Limbo, Study Finds NIH funding cuts have impacted more than 74,000 people enrolled in trials: Report","Health
NIH Grant Cuts Leave Hundreds of Clinical Trials, 74,000 Patients in Limbo, Study Finds
Hundreds of federally funded clinical trials, enrolling more than 74,000 patients, were disrupted this year after the National Institutes of Health abruptly terminated billions of dollars in research grants, a study found.
Trials on prevention and infectious-disease, as well as those conducted outside the US, were the hardest hit among the more than 380 affected studies, the analysis from Harvard Medic More than 74,000 people have had their lives disrupted by Trump administration cuts to clinical trials supported by the National Institutes of Health (NIH), according to a report released Monday.   From the end of February to August, the administration’s unprecedented broadside against the NIH resulted in funding losses for 383 clinical trials, new research published in the journal JAMA Internal Medicine found.  The...",3.391,Trump administration research funding cuts,5,0.01,3.25,3.9,1.0,3.0,5.0,"NIH Grant Cuts Leave Hundreds of Clinical Trials, 74,000 Patients in Limbo, Study Finds NIH funding cuts have impacted more than 74,000 people enrolled in trials: ReportHealth
NIH Grant Cuts Leave Hundreds of Clinical Trials, 74,000 Patients in Limbo, Study Finds
Hundreds of federally funded clinical trials, enrolling more than 74,000 patients, were disrupted this year after the National Institutes of Health abruptly terminated billions of dollars in research grants, a study found.
Trials on prevention and infectious-disease, as well as those conducted outside the US, were the hardest hit among the more than 380 affected studies, the analysis from Harvard Medic More than 74,000 people have had their lives disrupted by Trump administration cuts to clinical trials supported by the National Institutes of Health (NIH), according to a report released Monday.   From the end of February to August, the administration’s unprecedented broadside against the NIH resulted in funding losses for 383 clinical trials, new research published in the journal JAMA Internal Medicine found.  The...",0.54972744,1.0,0.17132768,0.9685242,3.3589796461462975,1,1.0,3.3589796461462975
2025-11-11 00:00:00+00:00,148.0,Research Funding Disruption,Harvard Gets a $36 Million BofA Guarantee That Trump Demanded University of California Faculty Wins Trump Funding Fight Judge bars Trump from slashing funding for University of California,"Bank of America Corp. provided a letter of credit for Harvard University, a step required by the Trump administration for it to participate in the federal student aid program after officials alleged the US’s richest school is in a position of financial instability. The Trump administration was ordered by a judge to stop freezing or threatening to withhold federal grant funds to the University of California as part of a nationwide pressure campaign to impose a raft of policy changes on elite colleges. A federal judge on Friday ruled that the Trump administration cannot immediately cut funding or issues fines against the University of California (UC) system over its allegations of discrimination and antisemitism. U.S. District Court Judge Rita Lin placed a preliminary injunction against threats to funding, citing the administration's repeated vow to launch civil rights investigations...",3.4362000000000004,Trump-Related Conflicts Involving Education/Government Funding,5,0.02,3.1666666666666665,3.9,1.0,3.0,5.0,"Harvard Gets a $36 Million BofA Guarantee That Trump Demanded University of California Faculty Wins Trump Funding Fight Judge bars Trump from slashing funding for University of CaliforniaBank of America Corp. provided a letter of credit for Harvard University, a step required by the Trump administration for it to participate in the federal student aid program after officials alleged the US’s richest school is in a position of financial instability. The Trump administration was ordered by a judge to stop freezing or threatening to withhold federal grant funds to the University of California as part of a nationwide pressure campaign to impose a raft of policy changes on elite colleges. A federal judge on Friday ruled that the Trump administration cannot immediately cut funding or issues fines against the University of California (UC) system over its allegations of discrimination and antisemitism. U.S. District Court Judge Rita Lin placed a preliminary injunction against threats to funding, citing the administration's repeated vow to launch civil rights investigations...",0.40691343,0.7506212,-0.12907997,0.07033209,1.8780017755866052,2,0.7,1.3146012429106235
2025-11-11 00:00:00+00:00,515.0,Revenue Loss,University of Louisiana System is putting together a plan to restructure,"Following budget crises at several of its schools, the University of Louisiana System is studying how to restructure to minimize costs and maximize oversight.  The system’s governing board voted Thursday to create a task force made up of university administrators, faculty, students and athletics officials from each of its nine universities. The group will look [&#8230;]",3.036,University of Louisiana System is putting together a plan to restructure,3,0.14,3.5,3.9,4.0,3.0,4.0,"University of Louisiana System is putting together a plan to restructureFollowing budget crises at several of its schools, the University of Louisiana System is studying how to restructure to minimize costs and maximize oversight.  The system’s governing board voted Thursday to create a task force made up of university administrators, faculty, students and athletics officials from each of its nine universities. The group will look [&#8230;]",0.4796711,1.0,-0.077534735,0.17498595,2.2845771446228027,1,1.0,2.2845771446228027
2025-11-11 00:00:00+00:00,148.0,Title IX/ADA Noncompliance,How UCLA is navigating unprecedented demands from the Trump administration,"The Trump Administration has tried to reshape higher education by cutting off funding and issuing executive orders on a variety of issues, including diversity, trans rights and antisemitism. While some universities reached settlements, others are navigating a new school year in the federal government’s crosshairs. That includes UCLA, where Stephanie Sy reports for our series, Rethinking College.
How UCLA is navigating unprecedented demands from the Trump administration
Read the Full Transcript
N",2.879,Trump-Related Conflicts Involving Education/Government Funding,4,0.33,4.0,2.8,1.0,3.0,5.0,"How UCLA is navigating unprecedented demands from the Trump administrationThe Trump Administration has tried to reshape higher education by cutting off funding and issuing executive orders on a variety of issues, including diversity, trans rights and antisemitism. While some universities reached settlements, others are navigating a new school year in the federal government’s crosshairs. That includes UCLA, where Stephanie Sy reports for our series, Rethinking College.
How UCLA is navigating unprecedented demands from the Trump administration
Read the Full Transcript
N",0.40451917,0.74233717,-0.23059887,0.009834484,1.504526260793209,1,1.0,1.504526260793209
2025-11-11 00:00:00+00:00,9.0,Transportation/Access Disruption,Listen: A Liberal Arts College Goes All In on AI,"Colby College
Since 2022, there’s been a surge in the number and types of applications using generative AI, but not all tools are the same. So how can faculty, staff and students learn to identify the differences and determine when it’s appropriate to leverage these tools?
Colby College developed a platform, called Mule Chat, that allows users to explore several large language models, including ChatGPT, Gemini, Claude and LLaMA. The platform provides a safe on-ramp into generative AI usage and r",2.944,5 Predictions on How AI Will Shape Higher Ed in 2026,5,0.01,0.0,3.55,1.0,3.0,5.0,"Listen: A Liberal Arts College Goes All In on AIColby College
Since 2022, there’s been a surge in the number and types of applications using generative AI, but not all tools are the same. So how can faculty, staff and students learn to identify the differences and determine when it’s appropriate to leverage these tools?
Colby College developed a platform, called Mule Chat, that allows users to explore several large language models, including ChatGPT, Gemini, Claude and LLaMA. The platform provides a safe on-ramp into generative AI usage and r",0.14948401,0.0,-0.27645886,0.003953561,0.003491785377264023,1,1.0,0.003491785377264023
2025-11-18 00:00:00+00:00,523.0,Artificial Intelligence Ethics & Governance,The godfather of AI doesn't think CEOs have thought about one big thing that could happen if AI kills most jobs,"Geoffrey Hinton doesn't think CEOs have thought about how mass unemployment impacts buying.
-
Hinton argued AI will likely destroy more jobs than it creates, impacting white-collar roles.
-
Students express concern that AI could harm their future job prospects and economic security.
-
The ""godfather of AI"" has a reality check for CEOs.
Geoffrey Hinton, the British-Canadian Nobel Prize winner for his contributions to machine learning, joined Sen. Bernie Sanders for a discussion at Georgetown Univ",2.846,The godfather of AI doesn't think CEOs have thought about one big thing that could happen if AI kills most jobs,3,0.01,4.0,3.7,1.0,3.0,4.0,"The godfather of AI doesn't think CEOs have thought about one big thing that could happen if AI kills most jobsGeoffrey Hinton doesn't think CEOs have thought about how mass unemployment impacts buying.
-
Hinton argued AI will likely destroy more jobs than it creates, impacting white-collar roles.
-
Students express concern that AI could harm their future job prospects and economic security.
-
The ""godfather of AI"" has a reality check for CEOs.
Geoffrey Hinton, the British-Canadian Nobel Prize winner for his contributions to machine learning, joined Sen. Bernie Sanders for a discussion at Georgetown Univ",0.5596066,1.0,0.26181602,0.9947083,2.8414819462299348,1,1.0,2.8414819462299348
2025-11-18 00:00:00+00:00,148.0,Controversial Public Incident,Summers to Step Back From Public Roles After Epstein Backlash Larry Summers's Epstein ties drag Harvard back into the spotlight,"Former Harvard President Larry Summers said he plans to step back from his public commitments after his correspondence with the late disgraced sex offender Jeffrey Epstein was made public by US lawmakers. Harvard University is struggling with its latest controversy after multiple faculty members, including prominent economist Larry Summers, were revealed to have connections to the convicted sex offender Jeffrey Epstein.  Harvard announced a probe into the matter this week as Summers, a former president of the school, said he would step away from his teaching obligations...",2.911,Trump-Related Conflicts Involving Education/Government Funding,5,0.33,3.25,2.55,1.0,3.0,4.0,"Summers to Step Back From Public Roles After Epstein Backlash Larry Summers's Epstein ties drag Harvard back into the spotlightFormer Harvard President Larry Summers said he plans to step back from his public commitments after his correspondence with the late disgraced sex offender Jeffrey Epstein was made public by US lawmakers. Harvard University is struggling with its latest controversy after multiple faculty members, including prominent economist Larry Summers, were revealed to have connections to the convicted sex offender Jeffrey Epstein.  Harvard announced a probe into the matter this week as Summers, a former president of the school, said he would step away from his teaching obligations...",0.3556847,0.5733711,-0.020526826,0.39878348,1.5166158117055892,1,1.0,1.5166158117055892
2025-11-18 00:00:00+00:00,525.0,Controversial Public Incident,LSU biomedical research center adds outspoken anti-vaccine advocate to faculty,"LSU’s Pennington Biomedical Research Center has appointed Dr. Robert Malone, a scientist and conspiracy theorist who gained fame by spreading vaccine misinformation during the COVID-19 pandemic, as an adjunct professor.  Malone, a medical doctor, rose to prominence in 2021 for amplifying false information about the COVID-19 vaccines. His fabricated claims include linking the death of [&#8230;]",3.036,LSU biomedical research center adds outspoken anti-vaccine advocate to faculty,5,0.29,3.5,2.55,3.0,3.0,4.0,"LSU biomedical research center adds outspoken anti-vaccine advocate to facultyLSU’s Pennington Biomedical Research Center has appointed Dr. Robert Malone, a scientist and conspiracy theorist who gained fame by spreading vaccine misinformation during the COVID-19 pandemic, as an adjunct professor.  Malone, a medical doctor, rose to prominence in 2021 for amplifying false information about the COVID-19 vaccines. His fabricated claims include linking the death of [&#8230;]",0.25117677,0.21177635,-0.08641529,0.15080442,0.5874197564721108,2,0.7,0.4111938295304775
2025-11-18 00:00:00+00:00,531.0,Controversial Public Incident,NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals,"NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals
NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals
ByThe Associated Press
November 21, 2025, 5:05 PM
INDIANAPOLIS -- NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals.
Sponsored Content by Taboola
Popular Reads
ABC News Live
24/7 coverage of breaking news and live events",2.954,NCAA Sports Betting Ban,5,0.08,4.0,2.55,1.0,3.0,4.0,"NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandalsNCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals
NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals
ByThe Associated Press
November 21, 2025, 5:05 PM
INDIANAPOLIS -- NCAA won't allow athletes or athletic department staff to bet on pro sports amid betting scandals.
Sponsored Content by Taboola
Popular Reads
ABC News Live
24/7 coverage of breaking news and live events",0.23033777,0.13967392,-0.15011576,0.047321398,0.33075394368171696,3,0.48999999999999994,0.16206943240404129
2025-11-18 00:00:00+00:00,148.0,Leadership Missteps,Harvard Will Open a New Inquiry Into Faculty Ties to Epstein,"The university is reviewing newly released emails between the convicted sex offender Jeffrey Epstein and Lawrence H. Summers, a former Harvard president, and others at the institution.",3.185,Trump-Related Conflicts Involving Education/Government Funding,4,0.25,4.0,3.9,1.0,3.0,4.0,"Harvard Will Open a New Inquiry Into Faculty Ties to EpsteinThe university is reviewing newly released emails between the convicted sex offender Jeffrey Epstein and Lawrence H. Summers, a former Harvard president, and others at the institution.",0.26486105,0.2591236,-0.07359046,0.1866678,0.7560771252214908,1,1.0,0.7560771252214908
2025-11-18 00:00:00+00:00,148.0,No Risk,"Larry Summers to Step Back From Public Commitments Over Epstein Emails Larry Summers steps back from teaching as Harvard looks into Epstein ties Lawrence Krauss, Martin Nowak: The Professors Who Stayed Close With Epstein","New emails showed that Lawrence H. Summers, a former Harvard president, had stayed in touch with Jeffrey Epstein for years after Mr. Epstein faced sex trafficking charges. Documents released by Congress show the former treasury secretary kept in contact with Epstein after he pleaded guilty to solicitation of prostitution in 2008. Even as the disgraced financier’s crimes were revealed, newly released emails show how academics at top universities stuck by Jeffrey Epstein, often seeking his help and offering it in return.",2.479,Trump-Related Conflicts Involving Education/Government Funding,5,0.33,4.0,1.0,1.0,3.0,5.0,"Larry Summers to Step Back From Public Commitments Over Epstein Emails Larry Summers steps back from teaching as Harvard looks into Epstein ties Lawrence Krauss, Martin Nowak: The Professors Who Stayed Close With EpsteinNew emails showed that Lawrence H. Summers, a former Harvard president, had stayed in touch with Jeffrey Epstein for years after Mr. Epstein faced sex trafficking charges. Documents released by Congress show the former treasury secretary kept in contact with Epstein after he pleaded guilty to solicitation of prostitution in 2008. Even as the disgraced financier’s crimes were revealed, newly released emails show how academics at top universities stuck by Jeffrey Epstein, often seeking his help and offering it in return.",0.17675376,0.0,-0.16420445,0.036121085,0.02686325112730265,1,1.0,0.02686325112730265
2025-11-18 00:00:00+00:00,148.0,Policy or Political Interference,Trump Takes Steps Toward Dismantling Education Department Trump Administration Announces Steps to Dismantle Education Department Community colleges face new challenges as Trump&#8217;s battles with higher education,"The Trump administration said it will transfer some of the Education Department’s largest grant programs and major portions of several offices to other federal agencies, part of a broader plan to greatly reduce the department’s authority. Responsibilities for K-12 and college programs, among others, will be moved to other federal agencies. The Trump administration's battles over higher education have mostly focused on elite and some public universities. But the president's policies are also creating challenges for some community colleges, and could undermine those schools' plans to build more economic opportunities and jobs. Paul Solman reports for our series, Rethinking College.
Community colleges face new challenges as Trump’s battles with higher education
Read the Full Transcript
Notice: Transcripts are machine and human genera",3.2195,Trump-Related Conflicts Involving Education/Government Funding,4,0.14,3.6666666666666665,3.9,1.0,3.0,5.0,"Trump Takes Steps Toward Dismantling Education Department Trump Administration Announces Steps to Dismantle Education Department Community colleges face new challenges as Trump&#8217;s battles with higher educationThe Trump administration said it will transfer some of the Education Department’s largest grant programs and major portions of several offices to other federal agencies, part of a broader plan to greatly reduce the department’s authority. Responsibilities for K-12 and college programs, among others, will be moved to other federal agencies. The Trump administration's battles over higher education have mostly focused on elite and some public universities. But the president's policies are also creating challenges for some community colleges, and could undermine those schools' plans to build more economic opportunities and jobs. Paul Solman reports for our series, Rethinking College.
Community colleges face new challenges as Trump’s battles with higher education
Read the Full Transcript
Notice: Transcripts are machine and human genera",0.58845586,1.0,0.10712463,0.8949652,3.1180520344376563,1,1.0,3.1180520344376563
2025-11-18 00:00:00+00:00,63.0,Policy or Political Interference,New federal student debt rule seen as tool to enforce Trump agenda More student-loan borrowers could soon become eligible for lower payments and debt relief,"WASHINGTON — A new U.S. Department of Education regulation to narrow eligibility for a key student debt relief program for public service workers has drawn strong opposition from advocates who argue the regulation is an attempt to target organizations whose missions do not align with President Donald Trump’s agenda.  Under a final rule slated to [&#8230;] Trump's spending bill removed the requirement of partial financial hardship to enroll in income-based repayment plans.
-
It would open up the plan to those with higher payments or those enrolled in plans that are being eliminated.
-
The Education Department said that the change could go into effect in December 2025.
-
A barrier to enrollment for a key student-loan repayment plan could soon be gone.
The Department of Education said in updated guidance posted to Federal Student Aid's website that ",3.439,Student Loan Garnishment Delay,4,1.66,3.75,3.9,1.0,3.0,5.0,"New federal student debt rule seen as tool to enforce Trump agenda More student-loan borrowers could soon become eligible for lower payments and debt reliefWASHINGTON — A new U.S. Department of Education regulation to narrow eligibility for a key student debt relief program for public service workers has drawn strong opposition from advocates who argue the regulation is an attempt to target organizations whose missions do not align with President Donald Trump’s agenda.  Under a final rule slated to [&#8230;] Trump's spending bill removed the requirement of partial financial hardship to enroll in income-based repayment plans.
-
It would open up the plan to those with higher payments or those enrolled in plans that are being eliminated.
-
The Education Department said that the change could go into effect in December 2025.
-
A barrier to enrollment for a key student-loan repayment plan could soon be gone.
The Department of Education said in updated guidance posted to Federal Student Aid's website that ",0.42685294,0.81961143,0.003929585,0.5196378,2.509160855948925,2,0.7,1.7564125991642474
2025-11-18 00:00:00+00:00,539.0,Policy or Political Interference,Billionaires Have a Bigger Role in Higher Education Under President Trump,A new set of billionaires with an interest in higher education has helped oust college presidents and even assisted the Trump administration in its effort to overhaul the industry.,3.462,Billionaires Have a Bigger Role in Higher Education Under President Trump,4,1.65,4.0,3.9,1.0,3.0,5.0,Billionaires Have a Bigger Role in Higher Education Under President TrumpA new set of billionaires with an interest in higher education has helped oust college presidents and even assisted the Trump administration in its effort to overhaul the industry.,0.39895022,0.7230687,-0.029979348,0.35443822,2.1204042627811432,3,0.48999999999999994,1.0389980887627601
2025-11-18 00:00:00+00:00,63.0,Research Funding Disruption,Sale of student loan portfolio could be next target of Trump Education Department,"The Trump administration is reportedly talking about selling off the federal student loan portfolio in a move decried by Democrats and faced with skepticism by others.  The portfolio, worth $1.77 trillion, is currently held by the government and contracted to loan servicers. The reported discussions between the Education Department and the Treasury Department could be...",3.343,Student Loan Garnishment Delay,4,1.19,3.5,3.9,1.0,3.0,5.0,"Sale of student loan portfolio could be next target of Trump Education DepartmentThe Trump administration is reportedly talking about selling off the federal student loan portfolio in a move decried by Democrats and faced with skepticism by others.  The portfolio, worth $1.77 trillion, is currently held by the government and contracted to loan servicers. The reported discussions between the Education Department and the Treasury Department could be...",0.35282528,0.56347764,-0.15737897,0.04118676,1.359900225996971,1,1.0,1.359900225996971
2025-11-18 00:00:00+00:00,529.0,Research Funding Disruption,Trump mulling executive order to block state AI laws,President Trump is considering an executive order to block state AI laws as the White House pushes for a federal framework on the technology. The order would direct Attorney General Pam Bondi to establish a task force focused on challenging state AI measures and seek to restrict some federal funding to states who pass laws...,3.274,Trump AI & Marijuana Executive Orders,4,0.73,3.5,3.9,1.0,3.0,5.0,Trump mulling executive order to block state AI lawsPresident Trump is considering an executive order to block state AI laws as the White House pushes for a federal framework on the technology. The order would direct Attorney General Pam Bondi to establish a task force focused on challenging state AI measures and seek to restrict some federal funding to states who pass laws...,0.25574344,0.22757691,-0.090428114,0.14081198,0.6598662824332714,2,0.7,0.46190639770328995
